iteration,current_cost,best_cost,temperature
17792,14.536000,14.536000,0.001140
17793,14.536000,14.536000,0.001140
17794,14.536000,14.536000,0.001140
17795,14.536000,14.536000,0.001140
17796,14.536000,14.536000,0.001140
17797,14.536000,14.536000,0.001140
17798,14.536000,14.536000,0.001140
17799,14.536000,14.536000,0.001140
17800,14.536000,14.536000,0.001140
17801,14.536000,14.536000,0.001083
17802,14.536000,14.536000,0.001083
17803,14.536000,14.536000,0.001083
17804,14.536000,14.536000,0.001083
17805,14.536000,14.536000,0.001083
17806,14.536000,14.536000,0.001083
17807,14.536000,14.536000,0.001083
17808,14.536000,14.536000,0.001083
17809,14.536000,14.536000,0.001083
17810,14.536000,14.536000,0.001083
17811,14.536000,14.536000,0.001083
17812,14.536000,14.536000,0.001083
17813,14.536000,14.536000,0.001083
17814,14.536000,14.536000,0.001083
17815,14.536000,14.536000,0.001083
17816,14.536000,14.536000,0.001083
17817,14.536000,14.536000,0.001083
17818,14.536000,14.536000,0.001083
17819,14.536000,14.536000,0.001083
17820,14.536000,14.536000,0.001083
17821,14.536000,14.536000,0.001083
17822,14.536000,14.536000,0.001083
17823,14.536000,14.536000,0.001083
17824,14.536000,14.536000,0.001083
17825,14.536000,14.536000,0.001083
17826,14.536000,14.536000,0.001083
17827,14.536000,14.536000,0.001083
17828,14.536000,14.536000,0.001083
17829,14.536000,14.536000,0.001083
17830,14.536000,14.536000,0.001083
17831,14.536000,14.536000,0.001083
17832,14.536000,14.536000,0.001083
17833,14.536000,14.536000,0.001083
17834,14.536000,14.536000,0.001083
17835,14.536000,14.536000,0.001083
17836,14.536000,14.536000,0.001083
17837,14.536000,14.536000,0.001083
17838,14.536000,14.536000,0.001083
17839,14.536000,14.536000,0.001083
17840,14.536000,14.536000,0.001083
17841,14.536000,14.536000,0.001083
17842,14.536000,14.536000,0.001083
17843,14.536000,14.536000,0.001083
17844,14.536000,14.536000,0.001083
17845,14.536000,14.536000,0.001083
17846,14.536000,14.536000,0.001083
17847,14.536000,14.536000,0.001083
17848,14.536000,14.536000,0.001083
17849,14.536000,14.536000,0.001083
17850,14.536000,14.536000,0.001083
17851,14.536000,14.536000,0.001083
17852,14.536000,14.536000,0.001083
17853,14.536000,14.536000,0.001083
17854,14.536000,14.536000,0.001083
17855,14.536000,14.536000,0.001083
17856,14.536000,14.536000,0.001083
17857,14.536000,14.536000,0.001083
17858,14.536000,14.536000,0.001083
17859,14.536000,14.536000,0.001083
17860,14.536000,14.536000,0.001083
17861,14.536000,14.536000,0.001083
17862,14.536000,14.536000,0.001083
17863,14.536000,14.536000,0.001083
17864,14.536000,14.536000,0.001083
17865,14.536000,14.536000,0.001083
17866,14.536000,14.536000,0.001083
17867,14.536000,14.536000,0.001083
17868,14.536000,14.536000,0.001083
17869,14.536000,14.536000,0.001083
17870,14.536000,14.536000,0.001083
17871,14.536000,14.536000,0.001083
17872,14.536000,14.536000,0.001083
17873,14.536000,14.536000,0.001083
17874,14.536000,14.536000,0.001083
17875,14.536000,14.536000,0.001083
17876,14.536000,14.536000,0.001083
17877,14.536000,14.536000,0.001083
17878,14.536000,14.536000,0.001083
17879,14.536000,14.536000,0.001083
17880,14.536000,14.536000,0.001083
17881,14.536000,14.536000,0.001083
17882,14.536000,14.536000,0.001083
17883,14.536000,14.536000,0.001083
17884,14.536000,14.536000,0.001083
17885,14.536000,14.536000,0.001083
17886,14.536000,14.536000,0.001083
17887,14.536000,14.536000,0.001083
17888,14.536000,14.536000,0.001083
17889,14.536000,14.536000,0.001083
17890,14.536000,14.536000,0.001083
17891,14.536000,14.536000,0.001083
17892,14.536000,14.536000,0.001083
17893,14.536000,14.536000,0.001083
17894,14.536000,14.536000,0.001083
17895,14.536000,14.536000,0.001083
17896,14.536000,14.536000,0.001083
17897,14.536000,14.536000,0.001083
17898,14.536000,14.536000,0.001083
17899,14.536000,14.536000,0.001083
17900,14.536000,14.536000,0.001083
17901,14.536000,14.536000,0.001029
17902,14.536000,14.536000,0.001029
17903,14.536000,14.536000,0.001029
17904,14.536000,14.536000,0.001029
17905,14.536000,14.536000,0.001029
17906,14.536000,14.536000,0.001029
17907,14.536000,14.536000,0.001029
17908,14.536000,14.536000,0.001029
17909,14.536000,14.536000,0.001029
17910,14.536000,14.536000,0.001029
17911,14.536000,14.536000,0.001029
17912,14.536000,14.536000,0.001029
17913,14.536000,14.536000,0.001029
17914,14.536000,14.536000,0.001029
17915,14.536000,14.536000,0.001029
17916,14.536000,14.536000,0.001029
17917,14.536000,14.536000,0.001029
17918,14.536000,14.536000,0.001029
17919,14.536000,14.536000,0.001029
17920,14.536000,14.536000,0.001029
17921,14.536000,14.536000,0.001029
17922,14.536000,14.536000,0.001029
17923,14.536000,14.536000,0.001029
17924,14.536000,14.536000,0.001029
17925,14.536000,14.536000,0.001029
17926,14.536000,14.536000,0.001029
17927,14.536000,14.536000,0.001029
17928,14.536000,14.536000,0.001029
17929,14.536000,14.536000,0.001029
17930,14.536000,14.536000,0.001029
17931,14.536000,14.536000,0.001029
17932,14.536000,14.536000,0.001029
17933,14.536000,14.536000,0.001029
17934,14.536000,14.536000,0.001029
17935,14.536000,14.536000,0.001029
17936,14.536000,14.536000,0.001029
17937,14.536000,14.536000,0.001029
17938,14.536000,14.536000,0.001029
17939,14.536000,14.536000,0.001029
17940,14.536000,14.536000,0.001029
17941,14.536000,14.536000,0.001029
17942,14.536000,14.536000,0.001029
17943,14.536000,14.536000,0.001029
17944,14.536000,14.536000,0.001029
17945,14.536000,14.536000,0.001029
17946,14.536000,14.536000,0.001029
17947,14.536000,14.536000,0.001029
17948,14.536000,14.536000,0.001029
17949,14.536000,14.536000,0.001029
17950,14.536000,14.536000,0.001029
17951,14.536000,14.536000,0.001029
17952,14.536000,14.536000,0.001029
17953,14.536000,14.536000,0.001029
17954,14.536000,14.536000,0.001029
17955,14.536000,14.536000,0.001029
17956,14.536000,14.536000,0.001029
17957,14.536000,14.536000,0.001029
17958,14.536000,14.536000,0.001029
17959,14.536000,14.536000,0.001029
17960,14.536000,14.536000,0.001029
17961,14.536000,14.536000,0.001029
17962,14.536000,14.536000,0.001029
17963,14.536000,14.536000,0.001029
17964,14.536000,14.536000,0.001029
17965,14.536000,14.536000,0.001029
17966,14.536000,14.536000,0.001029
17967,14.536000,14.536000,0.001029
17968,14.536000,14.536000,0.001029
17969,14.536000,14.536000,0.001029
17970,14.536000,14.536000,0.001029
17971,14.536000,14.536000,0.001029
17972,14.536000,14.536000,0.001029
17973,14.536000,14.536000,0.001029
17974,14.536000,14.536000,0.001029
17975,14.536000,14.536000,0.001029
17976,14.536000,14.536000,0.001029
17977,14.536000,14.536000,0.001029
17978,14.536000,14.536000,0.001029
17979,14.536000,14.536000,0.001029
17980,14.536000,14.536000,0.001029
17981,14.536000,14.536000,0.001029
17982,14.536000,14.536000,0.001029
17983,14.536000,14.536000,0.001029
17984,14.536000,14.536000,0.001029
17985,14.536000,14.536000,0.001029
17986,14.536000,14.536000,0.001029
17987,14.536000,14.536000,0.001029
17988,14.536000,14.536000,0.001029
17989,14.536000,14.536000,0.001029
17990,14.536000,14.536000,0.001029
17991,14.536000,14.536000,0.001029
17992,14.536000,14.536000,0.001029
17993,14.536000,14.536000,0.001029
17994,14.536000,14.536000,0.001029
17995,14.536000,14.536000,0.001029
17996,14.536000,14.536000,0.001029
17997,14.536000,14.536000,0.001029
17998,14.536000,14.536000,0.001029
17999,14.536000,14.536000,0.001029
18000,14.536000,14.536000,0.001029
18001,14.536000,14.536000,0.000978
18002,14.536000,14.536000,0.000978
18003,14.536000,14.536000,0.000978
18004,14.536000,14.536000,0.000978
18005,14.536000,14.536000,0.000978
18006,14.536000,14.536000,0.000978
18007,14.536000,14.536000,0.000978
18008,14.536000,14.536000,0.000978
18009,14.536000,14.536000,0.000978
18010,14.536000,14.536000,0.000978
18011,14.536000,14.536000,0.000978
18012,14.536000,14.536000,0.000978
18013,14.536000,14.536000,0.000978
18014,14.536000,14.536000,0.000978
18015,14.536000,14.536000,0.000978
18016,14.536000,14.536000,0.000978
18017,14.536000,14.536000,0.000978
18018,14.536000,14.536000,0.000978
18019,14.536000,14.536000,0.000978
18020,14.536000,14.536000,0.000978
18021,14.536000,14.536000,0.000978
18022,14.536000,14.536000,0.000978
18023,14.536000,14.536000,0.000978
18024,14.536000,14.536000,0.000978
18025,14.536000,14.536000,0.000978
18026,14.536000,14.536000,0.000978
18027,14.536000,14.536000,0.000978
18028,14.536000,14.536000,0.000978
18029,14.536000,14.536000,0.000978
18030,14.536000,14.536000,0.000978
18031,14.536000,14.536000,0.000978
18032,14.536000,14.536000,0.000978
18033,14.536000,14.536000,0.000978
18034,14.536000,14.536000,0.000978
18035,14.536000,14.536000,0.000978
18036,14.536000,14.536000,0.000978
18037,14.536000,14.536000,0.000978
18038,14.536000,14.536000,0.000978
18039,14.536000,14.536000,0.000978
18040,14.536000,14.536000,0.000978
18041,14.536000,14.536000,0.000978
18042,14.536000,14.536000,0.000978
18043,14.536000,14.536000,0.000978
18044,14.536000,14.536000,0.000978
18045,14.536000,14.536000,0.000978
18046,14.536000,14.536000,0.000978
18047,14.536000,14.536000,0.000978
18048,14.536000,14.536000,0.000978
18049,14.536000,14.536000,0.000978
18050,14.536000,14.536000,0.000978
18051,14.536000,14.536000,0.000978
18052,14.536000,14.536000,0.000978
18053,14.536000,14.536000,0.000978
18054,14.536000,14.536000,0.000978
18055,14.536000,14.536000,0.000978
18056,14.536000,14.536000,0.000978
18057,14.536000,14.536000,0.000978
18058,14.536000,14.536000,0.000978
18059,14.536000,14.536000,0.000978
18060,14.536000,14.536000,0.000978
18061,14.536000,14.536000,0.000978
18062,14.536000,14.536000,0.000978
18063,14.536000,14.536000,0.000978
18064,14.536000,14.536000,0.000978
18065,14.536000,14.536000,0.000978
18066,14.536000,14.536000,0.000978
18067,14.536000,14.536000,0.000978
18068,14.536000,14.536000,0.000978
18069,14.536000,14.536000,0.000978
18070,14.536000,14.536000,0.000978
18071,14.536000,14.536000,0.000978
18072,14.536000,14.536000,0.000978
18073,14.536000,14.536000,0.000978
18074,14.536000,14.536000,0.000978
18075,14.536000,14.536000,0.000978
18076,14.536000,14.536000,0.000978
18077,14.536000,14.536000,0.000978
18078,14.536000,14.536000,0.000978
18079,14.536000,14.536000,0.000978
18080,14.536000,14.536000,0.000978
18081,14.536000,14.536000,0.000978
18082,14.536000,14.536000,0.000978
18083,14.536000,14.536000,0.000978
18084,14.536000,14.536000,0.000978
18085,14.536000,14.536000,0.000978
18086,14.536000,14.536000,0.000978
18087,14.536000,14.536000,0.000978
18088,14.536000,14.536000,0.000978
18089,14.536000,14.536000,0.000978
18090,14.536000,14.536000,0.000978
18091,14.536000,14.536000,0.000978
18092,14.536000,14.536000,0.000978
18093,14.536000,14.536000,0.000978
18094,14.536000,14.536000,0.000978
18095,14.536000,14.536000,0.000978
18096,14.536000,14.536000,0.000978
18097,14.536000,14.536000,0.000978
18098,14.536000,14.536000,0.000978
18099,14.536000,14.536000,0.000978
18100,14.536000,14.536000,0.000978
18101,14.536000,14.536000,0.000929
18102,14.536000,14.536000,0.000929
18103,14.536000,14.536000,0.000929
18104,14.536000,14.536000,0.000929
18105,14.536000,14.536000,0.000929
18106,14.536000,14.536000,0.000929
18107,14.536000,14.536000,0.000929
18108,14.536000,14.536000,0.000929
18109,14.536000,14.536000,0.000929
18110,14.536000,14.536000,0.000929
18111,14.536000,14.536000,0.000929
18112,14.536000,14.536000,0.000929
18113,14.536000,14.536000,0.000929
18114,14.536000,14.536000,0.000929
18115,14.536000,14.536000,0.000929
18116,14.536000,14.536000,0.000929
18117,14.536000,14.536000,0.000929
18118,14.536000,14.536000,0.000929
18119,14.536000,14.536000,0.000929
18120,14.536000,14.536000,0.000929
18121,14.536000,14.536000,0.000929
18122,14.536000,14.536000,0.000929
18123,14.536000,14.536000,0.000929
18124,14.536000,14.536000,0.000929
18125,14.536000,14.536000,0.000929
18126,14.536000,14.536000,0.000929
18127,14.536000,14.536000,0.000929
18128,14.536000,14.536000,0.000929
18129,14.536000,14.536000,0.000929
18130,14.536000,14.536000,0.000929
18131,14.536000,14.536000,0.000929
18132,14.536000,14.536000,0.000929
18133,14.536000,14.536000,0.000929
18134,14.536000,14.536000,0.000929
18135,14.536000,14.536000,0.000929
18136,14.536000,14.536000,0.000929
18137,14.536000,14.536000,0.000929
18138,14.536000,14.536000,0.000929
18139,14.536000,14.536000,0.000929
18140,14.536000,14.536000,0.000929
18141,14.536000,14.536000,0.000929
18142,14.536000,14.536000,0.000929
18143,14.536000,14.536000,0.000929
18144,14.536000,14.536000,0.000929
18145,14.536000,14.536000,0.000929
18146,14.536000,14.536000,0.000929
18147,14.536000,14.536000,0.000929
18148,14.536000,14.536000,0.000929
18149,14.536000,14.536000,0.000929
18150,14.536000,14.536000,0.000929
18151,14.536000,14.536000,0.000929
18152,14.536000,14.536000,0.000929
18153,14.536000,14.536000,0.000929
18154,14.536000,14.536000,0.000929
18155,14.536000,14.536000,0.000929
18156,14.536000,14.536000,0.000929
18157,14.536000,14.536000,0.000929
18158,14.536000,14.536000,0.000929
18159,14.536000,14.536000,0.000929
18160,14.536000,14.536000,0.000929
18161,14.536000,14.536000,0.000929
18162,14.536000,14.536000,0.000929
18163,14.536000,14.536000,0.000929
18164,14.536000,14.536000,0.000929
18165,14.536000,14.536000,0.000929
18166,14.536000,14.536000,0.000929
18167,14.536000,14.536000,0.000929
18168,14.536000,14.536000,0.000929
18169,14.536000,14.536000,0.000929
18170,14.536000,14.536000,0.000929
18171,14.536000,14.536000,0.000929
18172,14.536000,14.536000,0.000929
18173,14.536000,14.536000,0.000929
18174,14.536000,14.536000,0.000929
18175,14.536000,14.536000,0.000929
18176,14.536000,14.536000,0.000929
18177,14.536000,14.536000,0.000929
18178,14.536000,14.536000,0.000929
18179,14.536000,14.536000,0.000929
18180,14.536000,14.536000,0.000929
18181,14.536000,14.536000,0.000929
18182,14.536000,14.536000,0.000929
18183,14.536000,14.536000,0.000929
18184,14.536000,14.536000,0.000929
18185,14.536000,14.536000,0.000929
18186,14.536000,14.536000,0.000929
18187,14.536000,14.536000,0.000929
18188,14.536000,14.536000,0.000929
18189,14.536000,14.536000,0.000929
18190,14.536000,14.536000,0.000929
18191,14.536000,14.536000,0.000929
18192,14.536000,14.536000,0.000929
18193,14.536000,14.536000,0.000929
18194,14.536000,14.536000,0.000929
18195,14.536000,14.536000,0.000929
18196,14.536000,14.536000,0.000929
18197,14.536000,14.536000,0.000929
18198,14.536000,14.536000,0.000929
18199,14.536000,14.536000,0.000929
18200,14.536000,14.536000,0.000929
18201,14.536000,14.536000,0.000882
18202,14.536000,14.536000,0.000882
18203,14.536000,14.536000,0.000882
18204,14.536000,14.536000,0.000882
18205,14.536000,14.536000,0.000882
18206,14.536000,14.536000,0.000882
18207,14.536000,14.536000,0.000882
18208,14.536000,14.536000,0.000882
18209,14.536000,14.536000,0.000882
18210,14.536000,14.536000,0.000882
18211,14.536000,14.536000,0.000882
18212,14.536000,14.536000,0.000882
18213,14.536000,14.536000,0.000882
18214,14.536000,14.536000,0.000882
18215,14.536000,14.536000,0.000882
18216,14.536000,14.536000,0.000882
18217,14.536000,14.536000,0.000882
18218,14.536000,14.536000,0.000882
18219,14.536000,14.536000,0.000882
18220,14.536000,14.536000,0.000882
18221,14.536000,14.536000,0.000882
18222,14.536000,14.536000,0.000882
18223,14.536000,14.536000,0.000882
18224,14.536000,14.536000,0.000882
18225,14.536000,14.536000,0.000882
18226,14.536000,14.536000,0.000882
18227,14.536000,14.536000,0.000882
18228,14.536000,14.536000,0.000882
18229,14.536000,14.536000,0.000882
18230,14.536000,14.536000,0.000882
18231,14.536000,14.536000,0.000882
18232,14.536000,14.536000,0.000882
18233,14.536000,14.536000,0.000882
18234,14.536000,14.536000,0.000882
18235,14.536000,14.536000,0.000882
18236,14.536000,14.536000,0.000882
18237,14.536000,14.536000,0.000882
18238,14.536000,14.536000,0.000882
18239,14.536000,14.536000,0.000882
18240,14.536000,14.536000,0.000882
18241,14.536000,14.536000,0.000882
18242,14.536000,14.536000,0.000882
18243,14.536000,14.536000,0.000882
18244,14.536000,14.536000,0.000882
18245,14.536000,14.536000,0.000882
18246,14.536000,14.536000,0.000882
18247,14.536000,14.536000,0.000882
18248,14.536000,14.536000,0.000882
18249,14.536000,14.536000,0.000882
18250,14.536000,14.536000,0.000882
18251,14.536000,14.536000,0.000882
18252,14.536000,14.536000,0.000882
18253,14.536000,14.536000,0.000882
18254,14.536000,14.536000,0.000882
18255,14.536000,14.536000,0.000882
18256,14.536000,14.536000,0.000882
18257,14.536000,14.536000,0.000882
18258,14.536000,14.536000,0.000882
18259,14.536000,14.536000,0.000882
18260,14.536000,14.536000,0.000882
18261,14.536000,14.536000,0.000882
18262,14.536000,14.536000,0.000882
18263,14.536000,14.536000,0.000882
18264,14.536000,14.536000,0.000882
18265,14.536000,14.536000,0.000882
18266,14.536000,14.536000,0.000882
18267,14.536000,14.536000,0.000882
18268,14.536000,14.536000,0.000882
18269,14.536000,14.536000,0.000882
18270,14.536000,14.536000,0.000882
18271,14.536000,14.536000,0.000882
18272,14.536000,14.536000,0.000882
18273,14.536000,14.536000,0.000882
18274,14.536000,14.536000,0.000882
18275,14.536000,14.536000,0.000882
18276,14.536000,14.536000,0.000882
18277,14.536000,14.536000,0.000882
18278,14.536000,14.536000,0.000882
18279,14.536000,14.536000,0.000882
18280,14.536000,14.536000,0.000882
18281,14.536000,14.536000,0.000882
18282,14.536000,14.536000,0.000882
18283,14.536000,14.536000,0.000882
18284,14.536000,14.536000,0.000882
18285,14.536000,14.536000,0.000882
18286,14.536000,14.536000,0.000882
18287,14.536000,14.536000,0.000882
18288,14.536000,14.536000,0.000882
18289,14.536000,14.536000,0.000882
18290,14.536000,14.536000,0.000882
18291,14.536000,14.536000,0.000882
18292,14.536000,14.536000,0.000882
18293,14.536000,14.536000,0.000882
18294,14.536000,14.536000,0.000882
18295,14.536000,14.536000,0.000882
18296,14.536000,14.536000,0.000882
18297,14.536000,14.536000,0.000882
18298,14.536000,14.536000,0.000882
18299,14.536000,14.536000,0.000882
18300,14.536000,14.536000,0.000882
18301,14.536000,14.536000,0.000838
